Date,Return (%),Balance
2000-07-07,0.379,57556.2
2000-07-10,-0.776,57109.45
2000-07-11,0.624,57465.61
2000-07-12,0.516,57762.28
2000-07-13,1.22,58467.13
2000-07-14,-0.603,58114.74
2000-07-17,-0.267,57959.38
2000-07-18,1.023,58552.18
2000-07-19,-0.306,58373.26
2000-07-20,-0.619,58012.2
2000-07-21,-1.085,57383
2000-07-24,-0.582,57048.82
2000-07-25,0.024,57062.32
2000-07-26,0.283,57223.97
2000-07-27,0.79,57676.01
2000-07-28,0.333,57868.32
2000-07-31,-0.544,57553.65
2000-08-01,1.38,58347.94
2000-08-02,1.154,59021.47
2000-08-03,0.895,59549.8
2000-08-04,0.977,60131.56
2000-08-07,-0.725,59695.84
2000-08-08,0.816,60183.05
2000-08-09,1.07,60827.2
2000-08-10,0.778,61300.61
2000-08-11,0.033,61320.75
2000-08-14,0.332,61524.04
2000-08-15,-0.874,60986.04
2000-08-16,-0.14,60900.59
2000-08-17,0.418,61155.22
2000-08-18,1.226,61905.02
2000-08-21,1.071,62568.02
2000-08-22,-0.198,62443.99
2000-08-23,1.01,63074.58
2000-08-24,-0.42,62809.9
2000-08-25,0.675,63233.91
2000-08-28,0.365,63464.81
2000-08-29,-0.195,63341.25
2000-08-30,1.135,64060.37
2000-08-31,-0.098,63997.3
2000-09-01,0.123,64076.17
2000-09-05,0.608,64465.83
2000-09-06,1.74,65587.39
2000-09-07,0.352,65818.17
2000-09-08,-0.724,65341.35
2000-09-11,0.857,65901.19
2000-09-12,-0.125,65818.69
2000-09-13,0.12,65897.69
2000-09-14,0.441,66188.55
2000-09-15,0.475,66502.63
2000-09-18,0.042,66530.58
2000-09-19,0.165,66640.5
2000-09-20,-0.372,66392.65
2000-09-21,-1.114,65653.09
2000-09-22,-1.59,64609.25
2000-09-25,-0.362,64375.33
2000-09-26,-0.69,63930.97
2000-09-27,-0.341,63712.68
2000-09-28,-0.972,63093.62
2000-09-29,0.381,63334.22
2000-10-02,0.917,63914.77
2000-10-03,0.411,64177.64
2000-10-04,-0.037,64153.75
2000-10-05,0.172,64263.89
2000-10-06,0.542,64612.32
2000-10-09,1.295,65449.12
2000-10-10,0.624,65857.4
2000-10-11,1.09,66574.92
2000-10-12,1.8,67773.48
2000-10-13,0.219,67921.58
2000-10-16,-0.409,67643.58
2000-10-17,-0.169,67529.45
2000-10-18,0.728,68021.31
2000-10-19,-0.795,67480.3
2000-10-20,0.565,67861.62
2000-10-23,1.264,68719.58
2000-10-24,-0.614,68297.73
2000-10-25,-0.032,68275.55
2000-10-26,-0.1,68207.32
2000-10-27,-1.186,67398.24
2000-10-30,0.404,67670.7
2000-10-31,-0.342,67439.02
2000-11-01,0.081,67493.59
2000-11-02,-0.499,67156.67
2000-11-03,-0.589,66760.85
2000-11-06,0.44,67054.5
2000-11-07,0.649,67489.64
2000-11-08,0.692,67956.73
2000-11-09,0.757,68470.89
2000-11-10,1.186,69282.97
2000-11-13,0.739,69795.08
2000-11-14,1.358,70742.83
2000-11-15,1.697,71943.21
2000-11-16,0.207,72092.3
2000-11-17,0.679,72581.84
2000-11-20,0.934,73260.1
2000-11-21,0.76,73816.73
2000-11-22,0.534,74211.28
2000-11-24,0.434,74533.21
2000-11-27,-1.085,73724.83
2000-11-28,-0.805,73131.14
2000-11-29,1.004,73865.6
2000-11-30,-0.31,73636.62
2000-12-01,-1.194,72757.2
2000-12-04,-0.059,72714.5
2000-12-05,0.203,72861.76
2000-12-06,0.536,73252.57
2000-12-07,0.328,73492.84
2000-12-08,-0.438,73170.62
2000-12-11,1.977,74617.13
2000-12-12,-0.623,74151.9
2000-12-13,-0.246,73969.52
2000-12-14,-1.399,72934.89
2000-12-15,1.336,73909.39
2000-12-18,0.779,74485.44
2000-12-19,-0.155,74369.78
2000-12-20,-0.636,73896.45
2000-12-21,-0.062,73850.5
2000-12-22,-0.463,73508.4
2000-12-26,0.407,73807.9
2000-12-27,0.591,74244.34
2000-12-28,-0.316,74009.91
2000-12-29,0.955,74716.85
2001-01-02,-0.187,74577.25
2001-01-03,-0.187,74438.1
2001-01-04,0.169,74563.98
2001-01-05,0.066,74612.92
2001-01-08,-0.011,74604.35
2001-01-09,-0.033,74579.47
2001-01-10,0.265,74776.78
2001-01-11,-0.452,74438.7
2001-01-12,-0.169,74313.18
2001-01-16,-0.117,74226.46
2001-01-17,-1.28,73276.2
2001-01-18,0.155,73389.8
2001-01-19,0.665,73878
2001-01-22,-0.691,73367.51
2001-01-23,-0.542,72969.83
2001-01-24,-0.409,72671.15
2001-01-25,0.317,72901.68
2001-01-26,0.567,73314.99
2001-01-29,-1.421,72273.11
2001-01-30,-0.703,71764.77
2001-01-31,-0.337,71522.81
2001-02-01,1.432,72546.95
2001-02-02,1.061,73316.38
2001-02-05,-0.766,72754.87
2001-02-06,-0.005,72750.9
2001-02-07,1.951,74170.18
2001-02-08,0.633,74639.77
2001-02-09,0.254,74829.26
2001-02-12,-0.52,74440.5
2001-02-13,-0.218,74278.58
2001-02-14,-1.292,73319.13
2001-02-15,-0.663,72833.33
2001-02-16,0.584,73258.69
2001-02-20,-0.371,72986.99
2001-02-21,0.058,73029.3
2001-02-22,0.009,73036
2001-02-23,0.531,73423.64
2001-02-26,0.094,73492.96
2001-02-27,0.391,73780.35
2001-02-28,-0.074,73725.9
2001-03-01,0.485,74083.28
2001-03-02,0.141,74187.75
2001-03-05,0.952,74894.01
2001-03-06,0.155,75010.08
2001-03-07,1.605,76213.62
2001-03-08,-0.288,75993.97
2001-03-09,-0.575,75556.79
2001-03-12,0.406,75863.21
2001-03-13,0.17,75992.55
2001-03-14,0.931,76700.2
2001-03-15,1.493,77845.44
2001-03-16,1.206,78784.3
2001-03-19,-0.491,78397.67
2001-03-20,-0.18,78256.42
2001-03-21,1.446,79387.66
2001-03-22,1.391,80491.88
2001-03-23,-0.494,80094.62
2001-03-26,-0.517,79680.65
2001-03-27,0.09,79752.23
2001-03-28,-0.141,79639.78
2001-03-29,0.377,79940.13
2001-03-30,1.233,80925.46
2001-04-02,-0.361,80633.22
2001-04-03,-0.296,80394.16
2001-04-04,-0.174,80254.57
2001-04-05,0.214,80426.29
2001-04-06,0.134,80534.01
2001-04-09,0.326,80796.58
2001-04-10,-0.062,80746.47
2001-04-11,-1.069,79883.21
2001-04-12,-1.285,78856.39
2001-04-16,0.155,78978.76
2001-04-17,0.467,79347.22
2001-04-18,-0.603,78868.47
2001-04-19,-2.052,77250.41
2001-04-20,-0.246,77060.35
2001-04-23,1.761,78417.26
2001-04-24,-0.253,78218.9
2001-04-25,-0.504,77824.57
2001-04-26,-0.042,77791.59
2001-04-27,0.18,77931.71
2001-04-30,-0.784,77320.49
2001-05-01,-0.759,76733.74
2001-05-02,-0.975,75985.73
2001-05-03,1.028,76766.92
2001-05-04,-0.092,76696.39
2001-05-07,-0.02,76680.71
2001-05-08,0.693,77212.13
2001-05-09,0.361,77491.14
2001-05-10,0.337,77752.5
2001-05-11,-0.517,77350.31
2001-05-14,-0.3,77118.28
2001-05-15,-0.23,76940.72
2001-05-16,-0.523,76538.37
2001-05-17,0.086,76603.88
2001-05-18,0.602,77064.78
2001-05-21,1.087,77902.4
2001-05-22,0.874,78583.33
2001-05-23,0.686,79122.09
2001-05-24,-0.796,78492.51
2001-05-25,0.026,78513.09
2001-05-29,0.397,78824.72
2001-05-30,0.001,78825.59
2001-05-31,0.314,79073.01
2001-06-01,-0.892,78367.31
2001-06-04,0.346,78638.71
2001-06-05,0.26,78843.49
2001-06-06,-0.27,78630.3
2001-06-07,-0.165,78500.86
2001-06-08,0.005,78504.41
2001-06-11,0.317,78753.47
2001-06-12,0.033,78779.14
2001-06-13,-0.152,78659.69
2001-06-14,-0.016,78647.07
2001-06-15,0.633,79145.1
2001-06-18,-0.509,78742.62
2001-06-19,0.338,79008.81
2001-06-20,0.07,79064.24
2001-06-21,-0.297,78829.43
2001-06-22,0.372,79122.73
2001-06-25,0.559,79564.8
2001-06-26,-0.61,79079.53
2001-06-27,-0.004,79076.76
2001-06-28,1.431,80208.24
2001-06-29,-0.672,79669.1
2001-07-02,-0.421,79333.46
2001-07-03,-0.715,78766.18
2001-07-05,0.665,79289.78
2001-07-06,-0.622,78796.23
2001-07-09,-0.344,78524.92
2001-07-10,-1.253,77541.31
2001-07-11,-0.684,77010.91
2001-07-12,-0.593,76553.86
2001-07-13,0.809,77172.9
2001-07-16,0.686,77702.39
2001-07-17,-1.13,76824.55
2001-07-18,-0.547,76404.63
2001-07-19,0.113,76490.76
2001-07-20,-0.321,76245.5
2001-07-23,0.387,76540.21
2001-07-24,-0.769,75951.74
2001-07-25,-1.425,74869.59
2001-07-26,0.313,75103.95
2001-07-27,-0.198,74955.3
2001-07-30,0.051,74993.77
2001-07-31,0.137,75096.63
2001-08-01,-0.276,74889.7
2001-08-02,-0.655,74398.82
2001-08-03,0.404,74699.46
2001-08-06,-0.017,74686.94
2001-08-07,0.144,74794.22
2001-08-08,-0.178,74661.28
2001-08-09,-0.691,74145.08
2001-08-10,0.077,74202.13
2001-08-13,-0.192,74059.87
2001-08-14,-0.959,73349.63
2001-08-15,-1.412,72314.29
2001-08-16,0.297,72529.17
2001-08-17,0.246,72707.5
2001-08-20,0.112,72789.12
2001-08-21,-0.209,72636.69
2001-08-22,0.545,73032.67
2001-08-23,-0.596,72597.28
2001-08-24,0.327,72834.68
2001-08-27,0.023,72851.46
2001-08-28,0.727,73381.04
2001-08-29,0.321,73616.87
2001-08-30,0.351,73875.07
2001-08-31,-0.518,73492.6
2001-09-04,-0.978,72774.17
2001-09-05,0.046,72807.95
2001-09-06,0.73,73339.11
2001-09-07,0.441,73662.57
2001-09-10,-0.183,73528.13
2001-09-17,1.992,74992.59
2001-09-18,0.372,75271.86
2001-09-19,0.712,75807.61
2001-09-20,-0.883,75138.02
2001-09-21,-0.304,74909.41
2001-09-24,0.084,74972.33
2001-09-25,-0.005,74968.73
2001-09-26,0.076,75025.95
2001-09-27,0.417,75339.1
2001-09-28,-0.334,75087.79
2001-10-01,0.611,75546.32
2001-10-02,0.394,75843.64
2001-10-03,-0.24,75661.3
2001-10-04,-0.38,75373.63
2001-10-05,0.296,75597.05
2001-10-08,0.269,75800.56
2001-10-09,-0.596,75348.79
2001-10-10,-0.642,74864.76
2001-10-11,-1.099,74042.32
2001-10-12,1.436,75105.46
2001-10-15,0.348,75367.02
2001-10-16,-0.35,75103.25
2001-10-17,0.335,75355.14
2001-10-18,0.868,76009.43
2001-10-19,-1.724,74698.72
2001-10-22,-0.224,74531.69
2001-10-23,0.581,74964.35
2001-10-24,-0.673,74459.75
2001-10-25,1.03,75226.45
2001-10-26,0.009,75233.48
2001-10-29,0.354,75499.67
2001-10-30,1.057,76298.05
2001-10-31,1.046,77096.47
2001-11-01,1.079,77928.24
2001-11-02,-0.242,77739.69
2001-11-05,0.792,78355.4
2001-11-06,-0.141,78244.72
2001-11-07,0.062,78293.37
2001-11-08,-2.033,76701.63
2001-11-09,-1.085,75869.55
2001-11-12,1.342,76887.9
2001-11-13,-2.026,75330.25
2001-11-14,0.745,75891.58
2001-11-15,0.829,76520.51
2001-11-16,-1.769,75167.18
2001-11-19,-0.338,74913.06
2001-11-20,-0.761,74343.16
2001-11-21,-0.619,73882.67
2001-11-23,-0.264,73687.77
2001-11-26,1.019,74438.67
2001-11-27,-1.492,73328.34
2001-11-28,1.078,74118.85
2001-11-29,0.866,74760.71
2001-11-30,-1.294,73793.24
2001-12-03,-0.029,73771.63
2001-12-04,0.986,74498.9
2001-12-05,-0.95,73791.05
2001-12-06,0.616,74245.58
2001-12-07,-1.088,73438
2001-12-10,0.976,74154.75
2001-12-11,0.734,74699.28
2001-12-12,0.814,75307.4
2001-12-13,-0.316,75069.15
2001-12-14,-1.454,73977.82
2001-12-17,0.089,74043.39
2001-12-18,0.931,74732.84
2001-12-19,0.413,75041.18
2001-12-20,0.714,75576.78
2001-12-21,-0.718,75033.94
2001-12-24,-0.29,74816.25
2001-12-26,-1.405,73765.31
2001-12-27,1.06,74547.59
2001-12-28,-0.041,74517.08
2001-12-31,1.791,75851.51
2002-01-02,-1.113,75007.36
2002-01-03,0.875,75663.9
2002-01-04,-1.531,74505.13
2002-01-07,0.14,74609.74
2002-01-08,0.312,74842.86
2002-01-09,0.957,75559.43
2002-01-10,0.575,75993.84
2002-01-11,0.606,76454.16
2002-01-14,0.873,77121.33
2002-01-15,-0.551,76696.49
2002-01-16,-0.356,76423.65
2002-01-17,1.284,77404.67
2002-01-18,0.693,77941.25
2002-01-22,0.141,78050.79
2002-01-23,-0.7,77504.5
2002-01-24,-0.231,77325.59
2002-01-25,-0.706,76779.6
2002-01-28,0.633,77265.71
2002-01-29,0.838,77913.26
2002-01-30,0.465,78275.83
2002-01-31,-0.849,77610.96
2002-02-01,-0.661,77097.77
2002-02-04,1.002,77870.66
2002-02-05,0.515,78271.55
2002-02-06,0.283,78492.93
2002-02-07,-0.342,78224.16
2002-02-08,-0.263,78018.06
2002-02-11,-1.714,76680.6
2002-02-12,-0.214,76516.25
2002-02-13,-0.581,76072.07
2002-02-14,0.409,76382.91
2002-02-15,0.361,76658.95
2002-02-19,-0.195,76509.39
2002-02-20,0.416,76827.3
2002-02-21,-0.459,76474.5
2002-02-22,-0.032,76449.85
2002-02-25,1.408,77526.64
2002-02-26,-0.484,77151.52
2002-02-27,0.062,77199.32
2002-02-28,-0.929,76481.93
2002-03-01,-2.195,74803.48
2002-03-04,-1.279,73846.51
2002-03-05,-1.524,72721.11
2002-03-06,-1.265,71800.93
2002-03-07,-3.043,69616.32
2002-03-08,-0.735,69104.43
2002-03-11,-1.706,67925.44
2002-03-12,-0.156,67819.36
2002-03-13,0.255,67992.49
2002-03-14,-1.453,67004.56
2002-03-15,-0.742,66507.71
2002-03-18,-0.904,65906.47
2002-03-19,-0.113,65832.01
2002-03-20,0.4,66095.18
2002-03-21,-1.416,65159.47
2002-03-22,0.238,65314.5
2002-03-25,-0.564,64946
2002-03-26,-0.848,64395.05
2002-03-27,-0.406,64133.37
2002-03-28,0.45,64421.67
2002-04-01,-1.001,63776.91
2002-04-02,-0.476,63473.54
2002-04-03,-0.147,63380.03
2002-04-04,0.208,63512.01
2002-04-05,-0.134,63427.18
2002-04-08,0.369,63661.13
2002-04-09,0.226,63805.27
2002-04-10,0.394,64056.56
2002-04-11,0.165,64162.12
2002-04-12,-0.615,63767.58
2002-04-15,-0.391,63518.39
2002-04-16,0.398,63771.26
2002-04-17,0.097,63833.17
2002-04-18,0.416,64098.53
2002-04-19,-0.203,63968.4
2002-04-22,-0.229,63822.07
2002-04-23,0.154,63920.52
2002-04-24,0.476,64224.83
2002-04-25,0.52,64559
2002-04-26,0.188,64680.21
2002-04-29,-0.149,64584.09
2002-04-30,-0.827,64050.08
2002-05-01,0.001,64050.92
2002-05-02,-0.333,63837.54
2002-05-03,0.281,64016.81
2002-05-06,-0.384,63770.84
2002-05-07,-0.074,63723.93
2002-05-08,-0.869,63169.91
2002-05-09,0.272,63341.67
2002-05-10,0.115,63414.7
2002-05-13,-1.376,62542.27
2002-05-14,-0.604,62164.79
2002-05-15,0.078,62213.03
2002-05-16,0.078,62261.63
2002-05-17,0.539,62597.06
2002-05-20,0.011,62603.71
2002-05-21,-0.031,62584.51
2002-05-22,0.343,62799.45
2002-05-23,-0.683,62370.77
2002-05-24,-0.065,62330.24
2002-05-28,0.105,62395.77
2002-05-29,0.064,62435.44
2002-05-30,-0.222,62296.86
2002-05-31,-0.168,62192.03
2002-06-03,0.171,62298.19
2002-06-04,0.276,62470.37
2002-06-05,-0.344,62255.77
2002-06-06,0.568,62609.5
2002-06-07,-0.068,62566.7
2002-06-10,-0.647,62162.04
2002-06-11,0.229,62304.42
2002-06-12,-0.05,62273
2002-06-13,-0.965,61672.2
2002-06-14,-0.092,61615.63
2002-06-17,-0.137,61531.13
2002-06-18,0.326,61731.57
2002-06-19,0.342,61942.59
2002-06-20,0.573,62297.79
2002-06-21,0.814,62805.14
2002-06-24,-1.141,62088.35
2002-06-25,0.069,62130.91
2002-06-26,0.939,62714.11
2002-06-27,-0.661,62299.69
2002-06-28,0.617,62683.81
2002-07-01,-0.92,62107.3
2002-07-02,-0.3,61920.94
2002-07-03,-0.435,61651.62
2002-07-05,-0.929,61079.18
2002-07-08,1.671,62099.92
2002-07-09,0.582,62461.31
2002-07-10,0.393,62706.73
2002-07-11,0.264,62872.31
2002-07-12,0.327,63077.59
2002-07-15,0.91,63651.84
2002-07-16,-0.188,63532.3
2002-07-17,0.002,63533.72
2002-07-18,-0.472,63233.84
2002-07-19,0.821,63753.26
2002-07-22,-1.128,63034.42
2002-07-23,-2.176,61663.09
2002-07-24,1.314,62473.15
2002-07-25,0.162,62574.06
2002-07-26,-1.64,61547.76
2002-07-29,-1.37,60704.86
2002-07-30,1.11,61378.67
2002-07-31,0.124,61454.66
2002-08-01,0.428,61717.97
2002-08-02,0.971,62317.51
2002-08-05,-0.33,62112.1
2002-08-06,-1.185,61376.36
2002-08-07,1.058,62025.49
2002-08-08,-1.414,61148.4
2002-08-09,0.749,61606.51
2002-08-12,1.359,62443.83
2002-08-13,0.663,62858.04
2002-08-14,0.845,63389.28
2002-08-15,-0.242,63235.98
2002-08-16,-0.937,62643.37
2002-08-19,-1.345,61800.6
2002-08-20,0.629,62189.45
2002-08-21,-0.166,62086.49
2002-08-22,-2.018,60833.69
2002-08-23,0.532,61157.46
2002-08-26,0.553,61495.9
2002-08-27,1.105,62175.63
2002-08-28,-0.269,62008.21
2002-08-29,0.876,62551.63
2002-08-30,0.123,62628.69
2002-09-03,1.833,63776.46
2002-09-04,0.448,64061.95
2002-09-05,1.126,64783.22
2002-09-06,0.374,65025.32
2002-09-09,0.794,65541.62
2002-09-10,-0.331,65324.59
2002-09-11,-0.405,65059.87
2002-09-12,0.073,65107.52
2002-09-13,-0.046,65077.33
2002-09-16,0.326,65289.59
2002-09-17,-0.214,65149.57
2002-09-18,0.857,65707.81
2002-09-19,0.787,66225.06
2002-09-20,-1.127,65478.82
2002-09-23,0.526,65823.52
2002-09-24,0.735,66307.22
2002-09-25,-1.003,65641.87
2002-09-26,0.273,65820.87
2002-09-27,0.736,66305.44
2002-09-30,0.587,66694.43
2002-10-01,-0.574,66311.33
2002-10-02,-0.469,66000.53
2002-10-03,-0.846,65442.03
2002-10-04,-0.379,65194.11
2002-10-07,0.571,65566.49
2002-10-08,-0.143,65472.75
2002-10-09,0.557,65837.47
2002-10-10,-1.573,64801.89
2002-10-11,-0.326,64590.57
2002-10-14,0.845,65136.43
2002-10-15,-1.052,64451.11
2002-10-16,0.023,64465.82
2002-10-17,-0.584,64089.37
2002-10-18,-0.061,64050.03
2002-10-21,-1.597,63027.08
2002-10-22,-0.415,62765.4
2002-10-23,0.314,62962.77
2002-10-24,0.064,63003.2
2002-10-25,-0.649,62594.41
2002-10-28,0.856,63129.94
2002-10-29,0.545,63473.84
2002-10-30,-0.536,63133.83
2002-10-31,1.058,63802.04
2002-11-01,0.053,63836.1
2002-11-04,-0.704,63386.73
2002-11-05,-0.713,62934.99
2002-11-06,-0.16,62834.11
2002-11-07,0.793,63332.55
2002-11-08,0.27,63503.26
2002-11-11,-0.036,63480.29
2002-11-12,-0.353,63256.4
2002-11-13,-0.883,62697.94
2002-11-14,-0.184,62582.56
2002-11-15,0.487,62887.55
2002-11-18,0.74,63352.86
2002-11-19,0.379,63592.97
2002-11-20,-0.162,63490.25
2002-11-21,-0.023,63475.39
2002-11-22,0.243,63629.63
2002-11-25,-0.721,63170.74
2002-11-26,0.615,63559.03
2002-11-27,-0.816,63040.1
2002-11-29,0.604,63420.74
2002-12-02,0.328,63629.05
2002-12-03,-0.222,63487.57
2002-12-04,0.024,63502.63
2002-12-05,0.544,63848.4
2002-12-06,0.425,64120.03
2002-12-09,0.305,64315.28
2002-12-10,0.47,64617.54
2002-12-11,0.334,64833.55
2002-12-12,1.535,65829.02
2002-12-13,0.647,66255.17
2002-12-16,0.749,66751.57
2002-12-17,0.223,66900.24
2002-12-18,0.456,67205.19
2002-12-19,0.624,67624.44
2002-12-20,-0.263,67446.56
2002-12-23,0.765,67962.26
2002-12-24,0.681,68425.22
2002-12-26,-0.069,68378.21
2002-12-27,0.708,68862.06
2002-12-30,-1.106,68100.71
2002-12-31,0.206,68241.26
2003-01-02,-0.126,68155.19
2003-01-03,1.263,69015.78
2003-01-06,-0.329,68788.69
2003-01-07,-0.821,68223.9
2003-01-08,1.093,68969.34
2003-01-09,0.529,69334.51
2003-01-10,0.062,69377.33
2003-01-13,0.41,69661.57
2003-01-14,0.127,69750.29
2003-01-15,0.852,70344.69
2003-01-16,1.228,71208.72
2003-01-17,0.98,71906.41
2003-01-21,0.114,71988.19
2003-01-22,0.372,72256.34
2003-01-23,0.192,72395.28
2003-01-24,1.818,73711.19
2003-01-27,-0.522,73326.09
2003-01-28,0.189,73464.69
2003-01-29,1.484,74555.26
2003-01-30,-0.034,74529.86
2003-01-31,-0.342,74275.2
2003-02-03,-0.46,73933.79
2003-02-04,1.744,75223.04
2003-02-05,-0.447,74886.51
2003-02-06,0.769,75462.7
2003-02-07,1.004,76220.48
2003-02-10,-1.672,74946.3
2003-02-11,0.753,75510.46
2003-02-12,-0.747,74946.65
2003-02-13,1.093,75766.11
2003-02-14,-0.672,75257.27
2003-02-18,-0.683,74742.89
2003-02-19,1.885,76151.66
2003-02-20,0.064,76200.29
2003-02-21,0.996,76959.24
2003-02-24,2.355,78771.67
2003-02-25,-1.634,77484.9
2003-02-26,1.277,78474.44
2003-02-27,-0.792,77852.96
2003-02-28,0.797,78473.42
2003-03-03,0.038,78503.28
2003-03-04,-0.08,78440.58
2003-03-05,0.679,78973.26
2003-03-06,0.068,79026.95
2003-03-07,1.474,80191.55
2003-03-10,-0.213,80020.9
2003-03-11,-0.99,79228.87
2003-03-12,-0.553,78790.76
2003-03-13,-3.711,75866.53
2003-03-14,-0.669,75358.82
2003-03-17,-2.091,73783.07
2003-03-18,-1.85,72418.13
2003-03-19,-1.829,71093.26
2003-03-20,-0.594,70670.72
2003-03-21,-2.213,69106.72
2003-03-24,2.741,71001.23
2003-03-25,-0.651,70539.01
2003-03-26,0.221,70694.71
2003-03-27,1.064,71447.25
2003-03-28,0.62,71890.09
2003-03-31,1.019,72622.74
2003-04-01,-0.833,72017.94
2003-04-02,-2.269,70384.15
2003-04-03,-0.215,70233.08
2003-04-04,-0.585,69822.39
2003-04-07,-1.26,68942.78
2003-04-08,0.847,69526.74
2003-04-09,1.436,70525.26
2003-04-10,-0.158,70413.78
2003-04-11,-0.236,70247.78
2003-04-14,0.015,70258.03
2003-04-15,0.78,70805.8
2003-04-16,1.072,71564.6
2003-04-17,0.39,71843.57
2003-04-21,-0.028,71823.2
2003-04-22,0.379,72095.07
2003-04-23,-1.465,71038.88
2003-04-24,0.789,71599.7
2003-04-25,-0.065,71552.93
2003-04-28,-1.004,70834.7
2003-04-29,0.036,70859.92
2003-04-30,1.244,71741.17
2003-05-01,0.539,72128.1
2003-05-02,-1.15,71298.44
2003-05-05,0.592,71720.57
2003-05-06,0.211,71871.93
2003-05-07,-0.333,71632.88
2003-05-08,0.684,72122.7
2003-05-09,-0.327,71886.65
2003-05-12,-0.068,71837.48
2003-05-13,0.401,72125.61
2003-05-14,0.614,72568.73
2003-05-15,-1.514,71469.73
2003-05-16,1.107,72260.69
2003-05-19,0.149,72368.33
2003-05-20,0.694,72870.46
2003-05-21,-0.208,72718.83
2003-05-22,-0.441,72398.21
2003-05-23,0.415,72698.75
2003-05-27,-0.662,72217.33
2003-05-28,-1.887,70854.63
2003-05-29,1.217,71716.79
2003-05-30,-0.465,71383.33
2003-06-02,-0.06,71340.68
2003-06-03,0.232,71506.33
2003-06-04,-0.168,71386.5
2003-06-05,1.445,72417.87
2003-06-06,-0.64,71954.33
2003-06-09,0.136,72052.08
2003-06-10,0.479,72397.39
2003-06-11,0.434,72711.55
2003-06-12,-1.36,71722.33
2003-06-13,0.846,72329.35
2003-06-16,-0.482,71980.54
2003-06-17,-0.485,71631.22
2003-06-18,-1.444,70596.85
2003-06-19,-0.152,70489.69
2003-06-20,-0.517,70124.97
2003-06-23,0.479,70460.79
2003-06-24,-0.556,70069.07
2003-06-25,1.217,70921.56
2003-06-26,-3.074,68741.15
2003-06-27,-0.248,68570.54
2003-06-30,1.174,69375.29
2003-07-01,0.337,69609.39
2003-07-02,-0.27,69421.74
2003-07-03,-1.124,68641.69
2003-07-07,-1.052,67919.51
2003-07-08,-1.002,67239.24
2003-07-09,0.699,67709.13
2003-07-10,0.069,67755.98
2003-07-11,-0.415,67474.63
2003-07-14,-0.427,67186.4
2003-07-15,-2.364,65598
2003-07-16,-0.6,65204.13
2003-07-17,-0.355,64972.79
2003-07-18,-0.076,64923.36
2003-07-21,-0.452,64630.18
2003-07-22,-1.812,63458.91
2003-07-23,1.65,64506.29
2003-07-24,0.062,64546.27
2003-07-25,0.436,64827.77
2003-07-28,-1.003,64177.73
2003-07-29,-0.503,63854.95
2003-07-30,-0.406,63595.92
2003-07-31,-1.606,62574.29
2003-08-01,1.647,63605.12
2003-08-04,-0.153,63508.05
2003-08-05,0.055,63543.1
2003-08-06,0.128,63624.6
2003-08-07,1.061,64299.74
2003-08-08,-0.277,64121.46
2003-08-11,0.427,64395.4
2003-08-12,-0.526,64056.39
2003-08-13,-0.794,63547.91
2003-08-14,-0.198,63422.27
2003-08-15,0.45,63707.89
2003-08-18,-0.791,63203.65
2003-08-19,0.077,63252.46
2003-08-20,0.507,63573.3
2003-08-21,0.29,63757.77
2003-08-22,-0.102,63692.88
2003-08-25,-0.261,63526.84
2003-08-26,0.228,63671.85
2003-08-27,-0.453,63383.52
2003-08-28,0.168,63490.01
2003-08-29,1.131,64208.37
2003-09-02,-1.975,62940.56
2003-09-03,-0.005,62937.13
2003-09-04,-0.602,62558.3
2003-09-05,-0.184,62443.48
2003-09-08,-0.295,62259.52
2003-09-09,0.426,62524.67
2003-09-10,-0.806,62020.55
2003-09-11,-0.542,61684.09
2003-09-12,-0.715,61243.17
2003-09-15,-0.244,61093.93
2003-09-16,-1.432,60219.23
2003-09-17,-0.325,60023.23
2003-09-18,-0.664,59624.44
2003-09-19,0.301,59803.68
2003-09-22,0.5,60102.75
2003-09-23,-0.583,59752.6
2003-09-24,0.618,60121.96
2003-09-25,-0.164,60023.21
2003-09-26,-0.927,59466.76
2003-09-29,0.095,59523.48
2003-09-30,0.342,59726.79
2003-10-01,1.474,60607.36
2003-10-02,0.655,61004.48
2003-10-03,-1.08,60345.79
2003-10-06,1.425,61205.99
2003-10-07,0.884,61747.19
2003-10-08,0.26,61908.02
2003-10-09,0.529,62235.82
2003-10-10,1.819,63367.77
2003-10-13,0.813,63882.78
2003-10-14,0.196,64008.15
2003-10-15,-0.537,63664.34
2003-10-16,-0.143,63573.37
2003-10-17,0.779,64068.65
2003-10-20,0.492,64384.01
2003-10-21,0.41,64647.7
2003-10-22,1.394,65549
2003-10-23,-0.214,65408.6
2003-10-24,0.796,65929.52
2003-10-27,0.245,66091.34
2003-10-28,-0.005,66088.03
2003-10-29,0.231,66240.74
2003-10-30,-0.474,65926.64
2003-10-31,0.803,66455.91
2003-11-03,-1.1,65724.78
2003-11-04,0.336,65945.64
2003-11-05,0.951,66573.03
2003-11-06,-0.516,66229.77
2003-11-07,1.126,66975.62
2003-11-10,0.158,67081.57
2003-11-11,0.142,67176.62
2003-11-12,0.808,67719.14
2003-11-13,0.764,68236.8
2003-11-14,0.19,68366.46
2003-11-17,-0.898,67752.29
2003-11-18,2.129,69195.06
2003-11-19,-1.607,68083.05
2003-11-20,0.47,68402.99
2003-11-21,0.348,68641.23
2003-11-24,-1.888,67345.42
